symbol	kind	module	exported	tags	file	line	container
set	function	hr	false		netlify/functions/lib/hr/onboardingPackageService.ts	252	updateHandoffTemplate
deleteHandoffTemplate	function	hr	true		netlify/functions/lib/hr/onboardingPackageService.ts	263	
CaseDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	23	
TaskDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	24	
HandoffDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	25	
BlockerDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	26	
EmpDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	27	
CaseLite	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	28	
ACTIVE_BLOCKER	variable	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	30	
CLOSED_TASK	variable	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	31	
DONE_TASK	variable	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	32	
ACTIVE_CASE	array	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	33	
isOpenTask	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	34	
CaseAgg	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	37	
emptyAgg	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	38	
aggregateTasks	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	40	
loadTasks	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	59	
activeBlockerCounts	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	67	
nameMap	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	77	
photoMap	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	87	
employeeMaps	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	94	
caseLiteMap	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	109	
DueBucket	type	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	117	
dueBucket	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	118	
matchDue	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	129	
weekStart	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	138	
isoDate	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	139	
listOnboardingCases	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	144	
blocked	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	216	listOnboardingCases
getOnboardingDashboardStats	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	246	
pct	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	313	getOnboardingDashboardStats
isReady	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	314	getOnboardingDashboardStats
listRecentOnboardingActivity	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	358	
listOnboardingTasks	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	374	
TaskDetailDB	interface	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	426	
asNoteArr	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	430	
asEvidenceArr	function	hr	false		netlify/functions/lib/hr/onboardingQueries.ts	431	
getOnboardingTaskDetail	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	433	
listOnboardingHandoffs	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	484	
listOnboardingBlockers	function	hr	true		netlify/functions/lib/hr/onboardingQueries.ts	523	
REPORT_CATALOGUE	array	hr	true		netlify/functions/lib/hr/onboardingReports.ts	20	
listOnboardingReports	function	hr	true		netlify/functions/lib/hr/onboardingReports.ts	32	
CaseDB	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	35	
TaskDB	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	36	
BlockerDB	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	37	
HandoffDB	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	38	
EmpDB	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	39	
CLOSED_TASK	variable	hr	false		netlify/functions/lib/hr/onboardingReports.ts	41	
DONE_TASK	variable	hr	false		netlify/functions/lib/hr/onboardingReports.ts	42	
ACTIVE_BLOCKER	variable	hr	false		netlify/functions/lib/hr/onboardingReports.ts	43	
ACTIVE_CASE	variable	hr	false		netlify/functions/lib/hr/onboardingReports.ts	44	
isOpenTask	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	45	
DAY	variable	hr	false		netlify/functions/lib/hr/onboardingReports.ts	46	
daysBetween	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	47	
isOverdue	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	48	
round1	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	49	
median	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	50	
ReportData	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	52	
nameMap	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	57	
loadReportData	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	64	
pkgLabel	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	107	
ownerLabel	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	108	
groupBy	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	109	
reportCycleTime	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	119	
reportBlockedCases	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	145	
reportTaskOwnerPerformance	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	168	
reportHandoffCompletion	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	195	
Agg	interface	hr	false		netlify/functions/lib/hr/onboardingReports.ts	221	
aggregateByCase	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	222	
caseReady	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	233	
reportPackageEffectiveness	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	235	
reportActivationReadiness	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	265	
pct	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	269	reportActivationReadiness
reportOverdueTasks	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	287	
ageOf	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	290	reportOverdueTasks
bucket	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	291	reportOverdueTasks
reportCohort	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	313	
catPct	function	hr	false		netlify/functions/lib/hr/onboardingReports.ts	319	reportCohort
runOnboardingReport	function	hr	true		netlify/functions/lib/hr/onboardingReports.ts	339	
exportOnboardingReport	function	hr	true		netlify/functions/lib/hr/onboardingReports.ts	355	
TaskCategory	type	hr	true		netlify/functions/lib/hr/onboardingTaskCategory.ts	7	
READINESS_CATS	array	hr	true		netlify/functions/lib/hr/onboardingTaskCategory.ts	10	
taskCategory	function	hr	true		netlify/functions/lib/hr/onboardingTaskCategory.ts	12	
nowISO	function	hr	false		netlify/functions/lib/hr/organizationApply.ts	15	
fail	function	hr	false		netlify/functions/lib/hr/organizationApply.ts	16	
State	type	hr	false		netlify/functions/lib/hr/organizationApply.ts	18	
UnitAction	type	hr	false		netlify/functions/lib/hr/organizationApply.ts	19	
PosAction	type	hr	false		netlify/functions/lib/hr/organizationApply.ts	20	
CcAction	type	hr	false		netlify/functions/lib/hr/organizationApply.ts	21	
UNIT_COLS	object	hr	false		netlify/functions/lib/hr/organizationApply.ts	23	
POS_COLS	object	hr	false		netlify/functions/lib/hr/organizationApply.ts	27	
CC_COLS	object	hr	false		netlify/functions/lib/hr/organizationApply.ts	31	
toPatch	function	hr	false		netlify/functions/lib/hr/organizationApply.ts	35	
UNIT_EVENT	object	hr	false		netlify/functions/lib/hr/organizationApply.ts	43	
UNIT_AUDIT	object	hr	false		netlify/functions/lib/hr/organizationApply.ts	44	
applyOrgUnitChange	function	hr	true		netlify/functions/lib/hr/organizationApply.ts	46	
assertUnitDeletable	function	hr	true		netlify/functions/lib/hr/organizationApply.ts	62	
applyOrgUnitDelete	function	hr	true		netlify/functions/lib/hr/organizationApply.ts	74	
applyPositionChange	function	hr	true		netlify/functions/lib/hr/organizationApply.ts	83	
applyCostCenterChange	function	hr	true		netlify/functions/lib/hr/organizationApply.ts	111	
State	type	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	22	
SubmitOrgChangeInput	interface	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	24	
riskPriority	function	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	38	
nowISO	function	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	42	
submitOrgChangeForApproval	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	49	
CrRow	interface	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	94	
dispatchApply	function	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	100	
applyApprovedOrgChange	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	115	
applyDueOrgChanges	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	145	
setOrgChangeStatus	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	159	
cancelOrgChangeRequest	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	166	
nameMap	function	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	179	
CrFullRow	interface	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	186	
mapCr	function	hr	false		netlify/functions/lib/hr/organizationChangeRequests.ts	194	
listOrgChangeRequests	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	208	
getOrgChangeRequest	function	hr	true		netlify/functions/lib/hr/organizationChangeRequests.ts	218	
httpError	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	8	
normalizeCode	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	13	
assertExpectedUpdatedAt	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	19	
assertNoOrgCycle	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	30	
assertNoPositionCycle	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	47	
changedFields	function	hr	true		netlify/functions/lib/hr/organizationCore.ts	64	
DeptLite	interface	hr	false		netlify/functions/lib/hr/organizationHealth.ts	9	
PosLite	interface	hr	false		netlify/functions/lib/hr/organizationHealth.ts	10	
UserLite	interface	hr	false		netlify/functions/lib/hr/organizationHealth.ts	11	
issue	function	hr	false		netlify/functions/lib/hr/organizationHealth.ts	13	
getOrgHealthSummary	function	hr	true		netlify/functions/lib/hr/organizationHealth.ts	20	
push	function	hr	false		netlify/functions/lib/hr/organizationHealth.ts	43	getOrgHealthSummary
empty	function	hr	false		netlify/functions/lib/hr/organizationImpact.ts	10	
countActiveCases	function	hr	false		netlify/functions/lib/hr/organizationImpact.ts	18	
subtreeIds	function	hr	false		netlify/functions/lib/hr/organizationImpact.ts	28	
previewOrgChangeImpact	function	hr	true		netlify/functions/lib/hr/organizationImpact.ts	41	
OrgActor	interface	hr	true		netlify/functions/lib/hr/organizationMutations.ts	28	
State	type	hr	false		netlify/functions/lib/hr/organizationMutations.ts	29	
isUniqueViolation	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	31	
isFkViolation	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	32	
pgError	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	33	
nowISO	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	34	
gateOrApply	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	37	
createOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	61	
loadUnit	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	79	
updateOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	87	
set	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	91	updateOrgUnit
moveOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	107	
archiveOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	119	
deleteOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	127	
createPosition	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	139	
loadPosition	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	157	
assertNoPositionReportsToCycle	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	175	
updatePosition	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	197	
set	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	204	updatePosition
retirePosition	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	220	
createCostCenter	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	230	
loadCostCenter	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	247	
updateCostCenter	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	255	
set	function	hr	false		netlify/functions/lib/hr/organizationMutations.ts	259	updateCostCenter
retireCostCenter	function	hr	true		netlify/functions/lib/hr/organizationMutations.ts	273	
DeptRow	interface	hr	false		netlify/functions/lib/hr/organizationQueries.ts	13	
PosRow	interface	hr	false		netlify/functions/lib/hr/organizationQueries.ts	19	
CcRow	interface	hr	false		netlify/functions/lib/hr/organizationQueries.ts	25	
UserLite	interface	hr	false		netlify/functions/lib/hr/organizationQueries.ts	30	
DEPT_COLS	variable	hr	false		netlify/functions/lib/hr/organizationQueries.ts	32	
POS_COLS	variable	hr	false		netlify/functions/lib/hr/organizationQueries.ts	33	
CC_COLS	variable	hr	false		netlify/functions/lib/hr/organizationQueries.ts	34	
nameMap	function	hr	false		netlify/functions/lib/hr/organizationQueries.ts	37	
listOrgUnits	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	46	
toOrgUnit	function	hr	false		netlify/functions/lib/hr/organizationQueries.ts	70	
getOrgUnit	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	89	
listUnitLookups	function	hr	false		netlify/functions/lib/hr/organizationQueries.ts	122	
listPositions	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	149	
toPosition	function	hr	false		netlify/functions/lib/hr/organizationQueries.ts	167	
getPosition	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	183	
listCostCenters	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	207	
getOrgStats	function	hr	true		netlify/functions/lib/hr/organizationQueries.ts	227	
classifyOrgChangeRisk	function	hr	true		netlify/functions/lib/hr/organizationRiskPolicy.ts	13	
requiresApproval	function	hr	true		netlify/functions/lib/hr/organizationRiskPolicy.ts	41	
OvertimeStatus	type	hr	true		netlify/functions/lib/hr/overtimeCore.ts	10	
OvertimeType	type	hr	true		netlify/functions/lib/hr/overtimeCore.ts	18	
OvertimeEntryDto	interface	hr	true		netlify/functions/lib/hr/overtimeCore.ts	21	
DbOvertimeRow	interface	hr	true		netlify/functions/lib/hr/overtimeCore.ts	41	
toOvertimeDto	function	hr	true		netlify/functions/lib/hr/overtimeCore.ts	61	
SubmitOvertimeInput	interface	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	25	
submitOvertimeEntry	function	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	36	
approveOvertimeEntry	function	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	112	
rejectOvertimeEntry	function	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	142	
cancelOvertimeEntry	function	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	172	
setOvertimeStatus	function	hr	true		netlify/functions/lib/hr/overtimeMutations.ts	204	
ListOvertimeOpts	interface	hr	true		netlify/functions/lib/hr/overtimeQueries.ts	9	
listOvertimeEntries	function	hr	true		netlify/functions/lib/hr/overtimeQueries.ts	17	
getOvertimeEntry	function	hr	true		netlify/functions/lib/hr/overtimeQueries.ts	30	
OvertimeReportRow	interface	hr	true		netlify/functions/lib/hr/overtimeQueries.ts	38	
listOvertimeReport	function	hr	true		netlify/functions/lib/hr/overtimeQueries.ts	52	
submitRequest	function	hr	true		netlify/functions/lib/hr/requestsCore.ts	32	
TERMINAL_STATUSES	variable	hr	false		netlify/functions/lib/hr/requestsMutations.ts	15	
decideRequest	function	hr	true		netlify/functions/lib/hr/requestsMutations.ts	25	
fulfillRequest	function	hr	true		netlify/functions/lib/hr/requestsMutations.ts	94	
cancelRequest	function	hr	true		netlify/functions/lib/hr/requestsMutations.ts	148	
mapRow	function	hr	false		netlify/functions/lib/hr/requestsQueries.ts	12	
